AnPost_ID,PO_Name,Address1,Address2,Address3,Address4,Address5,Address6,Phone,Eircode,Town,County,PO_Class,Latitude,Longitude,Opening_Hours,Services_Offered
1733,Finglas East,Finglas East Post Office,276 Glasnevin Avenue,Dublin 11,,,,01-8346228,D11 FC90,Dublin 11,Co. Dublin,Automated Contract Office,53.39067695,-6.28649656,Mon 9:00 - 1:00 2:15 - 5:30; Tue 9:00 - 1:00 2:15 - 5:30; Wed 9:00 - 1:00 2:15 - 5:30; Thu 9:00 - 1:00 2:15 - 5:30; Fri 9:00 - 1:00 2:15 - 5:30; Sat 9:00 - 1:00,AIB Banking Services;BillPay;Business Banking;Courier Post;Danske Bank Cash Lodgements;DSFA Payments;Express Post;ForeignExchange;Garda Fines;Gift Cards;International Courier Service;Mobile Phone Top Up;Passport Express;Post Insurance Products;Post Office Savings Bank;Postal Money Orders;PostFX Currency Card;Postmobile Prepay;Registered Post;Savings and Investment Products;Stamps;Standard Post;Top Up Tolltag;TV and Dog Licences;Ulster Bank Cash Lodgements;Western Union
1735,Finglas South,Finglas South Post Office,Clearwater Shopping Centre,Finglas Road,Dublin 11,,,01-8642082,D11 T389,Dublin 11,Co. Dublin,Automated Contract Office,53.3826971,-6.29726041,Mon 9:00 - 1:00 2:15 - 5:30; Tue 9:00 - 1:00 2:15 - 5:30; Wed 9:00 - 1:00 2:15 - 5:30; Thu 9:00 - 1:00 2:15 - 5:30; Fri 9:00 - 1:00 2:15 - 5:30; Sat 9:00 - 1:00,AIB Banking Services;BillPay;Business Banking;Courier Post;Danske Bank Cash Lodgements;DSFA Payments;Express Post;ForeignExchange;Garda Fines;Gift Cards;International Courier Service;Mobile Phone Top Up;Passport Express;Post Insurance Products;Post Office Savings Bank;Postal Money Orders;PostFX Currency Card;Registered Post;Savings and Investment Products;Stamps;Standard Post;Top Up Tolltag;TV and Dog Licences;Ulster Bank Cash Lodgements;Western Union
5319,Finny,Finny Post Office,Cummer,Finny,Clonbur,Co. Mayo,,094-9548110,F12 TD71,Clonbur,Co. Mayo,Automated Contract Office,53.57260239,-9.49742791,Mon 9:00 - 1:00 2:00 - 5:30; Tue 9:00 - 1:00 2:00 - 5:30; Wed 9:00 - 1:00 2:00 - 5:30; Thu 9:00 - 1:00 2:00 - 5:30; Fri 9:00 - 1:00 2:00 - 5:30; Sat 9:00 - 1:00,AIB Banking Services;BillPay;Business Banking;Courier Post;Danske Bank Cash Lodgements;DSFA Payments;Express Post;Garda Fines;Gift Cards;Mobile Phone Top Up;Passport Express;Post Insurance Products;Post Office Savings Bank;Postal Money Orders;Registered Post;Savings and Investment Products;Stamps;Standard Post;Top Up Tolltag;TV and Dog Licences;Ulster Bank Cash Lodgements;Western Union
1738,Firhouse,Firhouse Post Office,Firhouse Shopping Centre,Ballycullen Avenue,Dublin 24,,,01-4525155,D24 W954,Dublin 24,Co. Dublin,Automated Contract Office,53.28095686,-6.34127628,Mon 9:00 - 5:30; Tue 9:00 - 5:30; Wed 9:00 - 5:30; Thu 9:00 - 5:30; Fri 9:00 - 5:30; Sat 9:00 - 1:00,AIB Banking Services;BillPay;Business Banking;Courier Post;Danske Bank Cash Lodgements;DSFA Payments;Express Post;ForeignExchange;Garda Fines;Gift Cards;International Courier Service;Mobile Phone Top Up;Passport Express;Post Insurance Products;Post Office Savings Bank;Postal Money Orders;PostFX Currency Card;Postmobile Prepay;Registered Post;Savings and Investment Products;Stamps;Standard Post;Top Up Tolltag;TV and Dog Licences;Ulster Bank Cash Lodgements;Western Union
6054,Fordstown,Fordstown Post Office,Fordstown,Co. Meath,,,,046-9434121,C15 RF74,Fordstown,Co. Meath,Automated Contract Office,53.66982207,-6.90273954,Mon 9:00 - 1:00 2:00 - 5:30; Tue 9:00 - 1:00 2:00 - 5:30; Wed 9:00 - 1:00 2:00 - 5:30; Thu 9:00 - 1:00 2:00 - 5:30; Fri 9:00 - 1:00 2:00 - 5:30; Sat 9:00 - 1:00,AIB Banking Services;BillPay;Business Banking;Courier Post;Danske Bank Cash Lodgements;DSFA Payments;Express Post;Garda Fines;Gift Cards;Mobile Phone Top Up;Passport Express;Post Insurance Products;Post Office Savings Bank;Postal Money Orders;Registered Post;Savings and Investment Products;Stamps;Standard Post;Top Up Tolltag;TV and Dog Licences;Ulster Bank Cash Lodgements;Western Union
1722,Foulksmills,Foulksmills Post Office,Polldoon,Foulksmills,Co. Wexford,,,051-565681,Y35 HW66,Foulksmills,Co. Wexford,Automated Contract Office,52.31383581,-6.75162506,Mon 9:00 - 1:00 2:00 - 5:30; Tue 9:00 - 1:00 2:00 - 5:30; Wed 9:00 - 1:00 2:00 - 5:30; Thu 9:00 - 1:00 2:00 - 5:30; Fri 9:00 - 1:00 2:00 - 5:30; Sat 9:00 - 1:00,AIB Banking Services;BillPay;Business Banking;Courier Post;Danske Bank Cash Lodgements;DSFA Payments;Express Post;Garda Fines;Gift Cards;Mobile Phone Top Up;Passport Express;Post Insurance Products;Post Office Savings Bank;Postal Money Orders;Registered Post;Savings and Investment Products;Stamps;Standard Post;Top Up Tolltag;TV and Dog Licences;Ulster Bank Cash Lodgements;Western Union
1725,Foxford,Foxford Post Office,Providence Road,Foxford,Co. Mayo,,,094-9256101,F26 KX02,Foxford,Co. Mayo,Automated Contract Office,53.98165981,-9.11041035,Mon 9:00 - 2:00 3:00 - 5:30; Tue 9:00 - 2:00 3:00 - 5:30; Wed 9:00 - 2:00 3:00 - 5:30; Thu 9:00 - 2:00 3:00 - 5:30; Fri 9:00 - 2:00 3:00 - 5:30; Sat 9:00 - 1:00,AIB Banking Services;BillPay;Business Banking;Courier Post;Danske Bank Cash Lodgements;DSFA Payments;Express Post;Garda Fines;Gift Cards;Mobile Phone Top Up;Passport Express;Post Insurance Products;Post Office Savings Bank;Postal Money Orders;PostFX Currency Card;Registered Post;Savings and Investment Products;Stamps;Standard Post;Top Up Tolltag;TV and Dog Licences;Ulster Bank Cash Lodgements;Western Union
1726,Foxrock,Foxrock Post Office,Brighton Road,Dublin 18,,,,01-2894098,D18 K354,Dublin 18,Co. Dublin,Automated Contract Office,53.2665664,-6.18368614,Mon 9:00 - 5:30; Tue 9:00 - 5:30; Wed 9:00 - 5:30; Thu 9:00 - 5:30; Fri 9:00 - 5:30; Sat 9:00 - 1:00,AIB Banking Services;BillPay;Business Banking;Courier Post;Danske Bank Cash Lodgements;DSFA Payments;Express Post;Garda Fines;Gift Cards;International Courier Service;Mobile Phone Top Up;Passport Express;Post Insurance Products;Post Office Savings Bank;Postal Money Orders;PostFX Currency Card;Registered Post;Savings and Investment Products;Stamps;Standard Post;Top Up Tolltag;TV and Dog Licences
1727,Foynes,Foynes Post Office,Main Street,Foynes,Co. Limerick,,,069-65255,V94 V6F8,Foynes,Co. Limerick,Automated Contract Office,52.61157714,-9.10831448,Mon 9:00 - 1:00 2:00 - 5:30; Tue 9:00 - 1:00 2:00 - 5:30; Wed 9:00 - 1:00 2:00 - 5:30; Thu 9:00 - 1:00 2:00 - 5:30; Fri 9:00 - 1:00 2:00 - 5:30; Sat 9:00 - 1:00,AIB Banking Services;BillPay;Business Banking;Courier Post;Danske Bank Cash Lodgements;DSFA Payments;Express Post;Garda Fines;Gift Cards;Mobile Phone Top Up;Passport Express;Post Insurance Products;Post Office Savings Bank;Postal Money Orders;PostFX Currency Card;Registered Post;Savings and Investment Products;Stamps;Standard Post;Top Up Tolltag;TV and Dog Licences;Ulster Bank Cash Lodgements;Western Union;Wild Atlantic Way Passport
1736,Fr Griffin Road,Father Griffin Road Post Office,Crescent Court,Father Griffin Road,Galway,,,091-584020,H91 R8F5,Galway,Co. Galway,Automated Contract Office,53.26719369,-9.0606167,Mon 9:00 - 5:30; Tue 9:00 - 5:30; Wed 9:00 - 5:30; Thu 9:00 - 5:30; Fri 9:00 - 5:30; Sat 9:00 - 1:00,AIB Banking Services;BillPay;Business Banking;Courier Post;Danske Bank Cash Lodgements;DSFA Payments;Express Post;ForeignExchange;Garda Fines;Gift Cards;International Courier Service;Mobile Phone Top Up;Passport Express;Post Insurance Products;Post Office Savings Bank;Postal Money Orders;PostFX Currency Card;Registered Post;Savings and Investment Products;Stamps;Standard Post;Top Up Tolltag;TV and Dog Licences;Ulster Bank Cash Lodgements;Western Union
1729,Frenchpark,Frenchpark Post Office,Corskeagh,Frenchpark,Co. Roscommon,,,094-9870006,F45 F850,Frenchpark,Co. Roscommon,Automated Contract Office,53.86920424,-8.40723471,Mon 9:00 - 1:00 2:00 - 5:30; Tue 9:00 - 1:00 2:00 - 5:30; Wed 9:00 - 1:00 2:00 - 5:30; Thu 9:00 - 1:00 2:00 - 5:30; Fri 9:00 - 1:00 2:00 - 5:30; Sat 9:00 - 1:00,AIB Banking Services;BillPay;Business Banking;Courier Post;Danske Bank Cash Lodgements;DSFA Payments;Express Post;Garda Fines;Gift Cards;Mobile Phone Top Up;Passport Express;Post Insurance Products;Post Office Savings Bank;Postal Money Orders;Registered Post;Savings and Investment Products;Stamps;Standard Post;Top Up Tolltag;TV and Dog Licences;Ulster Bank Cash Lodgements;Western Union
1730,Freshford,Freshford Post Office,Kilkenny Street,Freshford,Co. Kilkenny,,,056-8832231,R95 F439,Freshford,Co. Kilkenny,Automated Contract Office,52.73239502,-7.39797415,Mon 9:00 - 1:00 2:00 - 5:30; Tue 9:00 - 1:00 2:00 - 5:30; Wed 9:00 - 1:00 2:00 - 5:30; Thu 9:00 - 1:00 2:00 - 5:30; Fri 9:00 - 1:00 2:00 - 5:30; Sat 9:00 - 1:00,AIB Banking Services;BillPay;Business Banking;Courier Post;DSFA Payments;Express Post;Garda Fines;Gift Cards;Mobile Phone Top Up;Passport Express;Post Insurance Products;Post Office Savings Bank;Postal Money Orders;PostFX Currency Card;Registered Post;Savings and Investment Products;Stamps;Standard Post;Top Up Tolltag;TV and Dog Licences;Ulster Bank Cash Lodgements;Western Union
1731,Friars Road; Cork,Friars Road Post Office,14 Congress Road,Turners Cross,Cork,,,021-4964232,T12 HH24,Cork,Co. Cork,Automated Contract Office,51.88844365,-8.4709412,Mon 9:00 - 1:00 2:00 - 5:30; Tue 9:00 - 1:00 2:00 - 5:30; Wed 9:00 - 1:00 2:00 - 5:30; Thu 9:00 - 1:00 2:00 - 5:30; Fri 9:00 - 1:00 2:00 - 5:30; Sat 9:00 - 1:00,AIB Banking Services;BillPay;Business Banking;Courier Post;Danske Bank Cash Lodgements;Danske Bank Cheque Acceptance;DSFA Payments;Express Post;ForeignExchange;Garda Fines;Gift Cards;International Courier Service;Mobile Phone Top Up;Passport Express;Post Insurance Products;Post Office Savings Bank;Postal Money Orders;PostFX Currency Card;Registered Post;Savings and Investment Products;Stamps;Standard Post;Top Up Tolltag;TV and Dog Licences;Ulster Bank Cash Lodgements;Western Union
235,G.P.O.,General Post Office,O'Connell Street Lower,Dublin 1,,,,01-7058833,D01 F5P2,Dublin 1,Co. Dublin,Automated Company Office,53.34933267,-6.26065886,Mon 8:30 - 6:00; Tue 8:30* - 6:00; Wed 8:30 - 6:00; Thu 8:30 - 6:00; Fri 8:30 - 6:00; Sat 8:30 - 6:00  (*last Tue of every month 9:00 opening excluding December),AIB Banking Services;BillPay;Business Banking;Courier Post;Danske Bank Cash Lodgements;Danske Bank Cheque Acceptance;DSFA Payments;Express Post;ForeignExchange;Garda Fines;Gift Cards;International Courier Service;Mobile Phone Top Up;Passport Express;Post Insurance Products;Post Office Savings Bank;Postal Money Orders;PostFX Currency Card;Postmobile Prepay;Registered Post;Savings and Investment Products;Stamp Collecting;Stamps;Standard Post;Top Up Tolltag;TV and Dog Licences;Ulster Bank Cash Lodgements;Western Union;Wild Atlantic Way Passport
1743,Galbally,Galbally Post Office,The Square,Galbally,Co. Limerick,,,062-37918,E34 NF78,Galbally,Co. Limerick,Automated Contract Office,52.40148532,-8.29540031,Mon 9:00 - 1:00 2:00 - 5:30; Tue 9:00 - 1:00 2:00 - 5:30; Wed 9:00 - 1:00 2:00 - 5:30; Thu 9:00 - 1:00 2:00 - 5:30; Fri 9:00 - 1:00 2:00 - 5:30; Sat 9:00 - 1:00,AIB Banking Services;BillPay;Business Banking;Courier Post;Danske Bank Cash Lodgements;DSFA Payments;Express Post;Garda Fines;Gift Cards;Mobile Phone Top Up;Passport Express;Post Insurance Products;Post Office Savings Bank;Postal Money Orders;Registered Post;Savings and Investment Products;Stamps;Standard Post;Top Up Tolltag;TV and Dog Licences;Ulster Bank Cash Lodgements;Western Union
1744,Galtymore Road,Galtymore Road Post Office,133 Galtymore Road,Dublin 12,,,,01-4557324,D12 E026,Dublin 12,Co. Dublin,Automated Contract Office,53.33445603,-6.31945878,Mon 9:00 - 5:30; Tue 9:00 - 5:30; Wed 9:00 - 5:30; Thu 9:00 - 5:30; Fri 9:00 - 5:30; Sat 9:00 - 1:00,AIB Banking Services;BillPay;Business Banking;Courier Post;Danske Bank Cash Lodgements;DSFA Payments;Express Post;ForeignExchange;Garda Fines;Gift Cards;International Courier Service;Mobile Phone Top Up;Passport Express;Post Insurance Products;Post Office Savings Bank;Postal Money Orders;PostFX Currency Card;Postmobile Prepay;Registered Post;Savings and Investment Products;Stamps;Standard Post;Top Up Tolltag;TV and Dog Licences;Ulster Bank Cash Lodgements;Western Union
1752,Galvone,Galvone Post Office,Roxboro Shopping Centre,Roxboro Road,Limerick,,,061-418397,V94 XC60,Limerick,Co. Limerick,Automated Contract Office,52.64981743,-8.61706126,Mon 9:00 - 1:00 2:00 - 5:30; Tue 9:00 - 1:00 2:00 - 5:30; Wed 9:00 - 1:00 2:00 - 5:30; Thu 9:00 - 1:00 2:00 - 5:30; Fri 9:00 - 1:00 2:00 - 5:30; Sat 9:00 - 1:00,AIB Banking Services;BillPay;Business Banking;Courier Post;Danske Bank Cash Lodgements;DSFA Payments;Express Post;ForeignExchange;Garda Fines;Gift Cards;International Courier Service;Mobile Phone Top Up;Passport Express;Post Insurance Products;Post Office Savings Bank;Postal Money Orders;PostFX Currency Card;Registered Post;Savings and Investment Products;Stamps;Standard Post;Top Up Tolltag;TV and Dog Licences;Ulster Bank Cash Lodgements;Western Union
1745,Galway,Galway Post Office,3 Eglinton Street,Galway,,,,091-534727,H91 E2X2,Galway,Co. Galway,Automated Company Office,53.27411533,-9.05226864,Mon 9:00 - 5:30; Tue 9:30 - 5:30; Wed 9:00 - 5:30; Thu 9:00 - 5:30; Fri 9:00 - 5:30; Sat 9:00 - 5:30,AIB Banking Services;BillPay;Business Banking;Courier Post;Danske Bank Cash Lodgements;Danske Bank Cheque Acceptance;DSFA Payments;Express Post;ForeignExchange;Garda Fines;Gift Cards;International Courier Service;Mobile Phone Top Up;Passport Express;Post Insurance Products;Post Office Savings Bank;Postal Money Orders;PostFX Currency Card;Postmobile Prepay;Registered Post;Savings and Investment Products;Stamp Collecting;Stamps;Standard Post;Top Up Tolltag;TV and Dog Licences;Ulster Bank Cash Lodgements;Western Union;Wild Atlantic Way Passport
6334,Garrafranes,Garrafranes Post Office,Garrafrauns,Tuam,Co. Galway,,,093-38137,H54 XD99,Tuam,Co. Galway,Automated Contract Office,53.6320531,-8.82399644,Mon 9:00 - 1:00 2:00 - 5:30; Tue 9:00 - 1:00 2:00 - 5:30; Wed 9:00 - 1:00 2:00 - 5:30; Thu 9:00 - 1:00 2:00 - 5:30; Fri 9:00 - 1:00 2:00 - 5:30; Sat 9:00 - 1:00,AIB Banking Services;BillPay;Business Banking;Courier Post;Danske Bank Cash Lodgements;DSFA Payments;Express Post;Garda Fines;Gift Cards;Mobile Phone Top Up;Passport Express;Post Insurance Products;Post Office Savings Bank;Postal Money Orders;Registered Post;Savings and Investment Products;Stamps;Standard Post;Top Up Tolltag;TV and Dog Licences;Ulster Bank Cash Lodgements;Western Union
5219,Garranlahan,Garranlahan Post Office,Garranlahan More,Ballinlough,Co. Roscommon,,,094-9640055,F45 Y429,Ballinlough,Co. Roscommon,Automated Contract Office,53.71321892,-8.66997949,Mon 9:00 - 1:00 2:00 - 5:30; Tue 9:00 - 1:00 2:00 - 5:30; Wed 9:00 - 1:00 2:00 - 5:30; Thu 9:00 - 1:00; Fri 9:00 - 1:00 2:00 - 5:30; Sat 9:00 - 1:00 2:00 - 5:30,AIB Banking Services;BillPay;Business Banking;Courier Post;Danske Bank Cash Lodgements;DSFA Payments;Express Post;Garda Fines;Gift Cards;Mobile Phone Top Up;Passport Express;Post Insurance Products;Post Office Savings Bank;Postal Money Orders;Registered Post;Savings and Investment Products;Stamps;Standard Post;Top Up Tolltag;TV and Dog Licences;Ulster Bank Cash Lodgements;Western Union
1747,Garristown,Garristown Post Office,Naul Road,Garristown,Co. Dublin,,,01-8354171,A42 VP04,Garristown,Co. Dublin,Automated Contract Office,53.56745551,-6.38276311,Mon 9:00 - 1:00 2:15 - 5:30; Tue 9:00 - 1:00 2:15 - 5:30; Wed 9:00 - 1:00 2:15 - 5:30; Thu 9:00 - 1:00 2:15 - 5:30; Fri 9:00 - 1:00 2:15 - 5:30; Sat 9:00 - 1:00,AIB Banking Services;BillPay;Business Banking;Courier Post;Danske Bank Cash Lodgements;DSFA Payments;Express Post;Garda Fines;Gift Cards;Mobile Phone Top Up;Passport Express;Post Insurance Products;Post Office Savings Bank;Postal Money Orders;Registered Post;Savings and Investment Products;Stamps;Standard Post;Top Up Tolltag;TV and Dog Licences;Ulster Bank Cash Lodgements;Western Union
1751,Garryowen,Garryowen Post Office,Pennywell,Limerick,,,,061-481468,V94 WK37,Limerick,Co. Limerick,Automated Contract Office,52.66292632,-8.61620547,Mon 9:00 - 5:30; Tue 9:30 - 5:30; Wed 9:00 - 5:30; Thu 9:00 - 5:30; Fri 9:00 - 5:30; Sat 9:00 - 5:30,AIB Banking Services;BillPay;Business Banking;Courier Post;Danske Bank Cash Lodgements;DSFA Payments;Express Post;ForeignExchange;Garda Fines;Gift Cards;International Courier Service;Mobile Phone Top Up;Passport Express;Post Insurance Products;Post Office Savings Bank;Postal Money Orders;PostFX Currency Card;Postmobile Prepay;Registered Post;Savings and Investment Products;Stamps;Standard Post;Top Up Tolltag;TV and Dog Licences;Ulster Bank Cash Lodgements;Western Union
1750,Geashill,Geashill Post Office,Geashill,Co. Offaly,,,,057-9343551,R35 KX83,Geashill,Co. Offaly,Automated Contract Office,53.23521899,-7.32287943,Mon 9:00 - 1:00 2:00 - 5:30; Tue 9:00 - 1:00 2:00 - 5:30; Wed 9:00 - 1:00; Thu 9:00 - 1:00 2:00 - 5:30; Fri 9:00 - 1:00 2:00 - 5:30; Sat 9:00 - 1:00 2:00 - 5:30,AIB Banking Services;BillPay;Business Banking;Courier Post;Danske Bank Cash Lodgements;DSFA Payments;Express Post;Garda Fines;Gift Cards;Mobile Phone Top Up;Passport Express;Post Insurance Products;Post Office Savings Bank;Postal Money Orders;Registered Post;Savings and Investment Products;Stamps;Standard Post;Top Up Tolltag;TV and Dog Licences;Ulster Bank Cash Lodgements;Western Union
1801,Geesala,Geesala Post Office,Geesala,Ballina,Co. Mayo,,,097-86741,F26 TR92,Ballina,Co. Mayo,Automated Contract Office,54.11294309,-9.89966631,Mon 9:00 - 1:00 2:00 - 5:30; Tue 9:00 - 1:00 2:00 - 5:30; Wed 9:00 - 1:00; Thu 9:00 - 1:00 2:00 - 5:30; Fri 9:00 - 1:00 2:00 - 5:30; Sat 9:00 - 1:00 2:00 - 5:30,AIB Banking Services;BillPay;Business Banking;Courier Post;Danske Bank Cash Lodgements;DSFA Payments;Express Post;Garda Fines;Gift Cards;Mobile Phone Top Up;Passport Express;Post Insurance Products;Post Office Savings Bank;Postal Money Orders;Registered Post;Savings and Investment Products;Stamps;Standard Post;Top Up Tolltag;TV and Dog Licences;Ulster Bank Cash Lodgements;Western Union
1805,Glanmire,Glanmire Post Office,Crestfield Centre,Riverstown,Glanmire,Co. Cork,,021-4821085,T45 D682,Glanmire,Co. Cork,Automated Contract Office,51.93103583,-8.3957103,Mon 9:00 - 1:00 2:00 - 5:30; Tue 9:00 - 1:00 2:00 - 5:30; Wed 9:00 - 1:00 2:00 - 5:30; Thu 9:00 - 1:00 2:00 - 5:30; Fri 9:00 - 1:00 2:00 - 5:30; Sat 9:00 - 1:00,AIB Banking Services;BillPay;Business Banking;Courier Post;Danske Bank Cash Lodgements;DSFA Payments;Express Post;ForeignExchange;Garda Fines;Gift Cards;International Courier Service;Mobile Phone Top Up;Passport Express;Post Insurance Products;Post Office Savings Bank;Postal Money Orders;PostFX Currency Card;Postmobile Prepay;Registered Post;Savings and Investment Products;Stamps;Standard Post;Top Up Tolltag;TV and Dog Licences;Ulster Bank Cash Lodgements;Western Union
1807,Glanworth,Glanworth Post Office,Main Street,Glanworth,Co. Cork,,,025-38334,P51 DFX6,Glanworth,Co. Cork,Automated Contract Office,52.18630429,-8.35682636,Mon 9:00 - 1:00 2:00 - 5:30; Tue 9:00 - 1:00 2:00 - 5:30; Wed 9:00 - 1:00 2:00 - 5:30; Thu 9:00 - 1:00 2:00 - 5:30; Fri 9:00 - 1:00 2:00 - 5:30; Sat 9:00 - 1:00,AIB Banking Services;BillPay;Business Banking;Courier Post;Danske Bank Cash Lodgements;DSFA Payments;Express Post;Garda Fines;Gift Cards;Mobile Phone Top Up;Passport Express;Post Insurance Products;Post Office Savings Bank;Postal Money Orders;Registered Post;Savings and Investment Products;Stamps;Standard Post;Top Up Tolltag;TV and Dog Licences;Ulster Bank Cash Lodgements;Western Union
1831,Glasnevin Ave,Glasnevin Avenue Post Office,85 Glasnevin Avenue,Dublin 11,,,,01-8422887,D11 DK27,Dublin 11,Co. Dublin,Automated Contract Office,53.38973619,-6.27203193,Mon 9:00 - 5:30; Tue 9:00 - 5:30; Wed 9:00 - 5:30; Thu 9:00 - 5:30; Fri 9:00 - 5:30; Sat 9:00 - 1:00,AIB Banking Services;BillPay;Business Banking;Courier Post;Danske Bank Cash Lodgements;Danske Bank Cheque Acceptance;DSFA Payments;Express Post;ForeignExchange;Garda Fines;Gift Cards;International Courier Service;Mobile Phone Top Up;Passport Express;Post Insurance Products;Post Office Savings Bank;Postal Money Orders;PostFX Currency Card;Registered Post;Savings and Investment Products;Stamps;Standard Post;Top Up Tolltag;TV and Dog Licences;Ulster Bank Cash Lodgements;Western Union
